vm_id,job_id,task_index,start_time,end_time,total_end_time,duration,cpu_max,cpu_min,cpu_avg,cpu_std,cpu_p95,cpi,mai,mem_max,mem_min,mem_avg,mem_assigned,mem_page_cache,mem_canonical,priority,true_cluster,is_ml_set
vm_02177,2177,0,7.48,307.48,13116.0,13108.52,0.0509,0.001,0.005,0.0255,0.04325,1.8404,0.055,0.05602,0.02102,0.03602,0.06163,0.01366,0.03422,80,1,True
vm_00901,901,0,2.78,302.78,7829.29,7826.51,0.44906,0.04997,0.183,0.13303,0.39585,1.0905,0.0129,0.01494,0.00294,0.00694,0.01569,0.00206,0.00681,171,2,True
vm_01815,1815,0,6.16,306.16,669.17,663.01,0.13454,0.002,0.02249,0.06225,0.10964,1.6001,0.0458,0.01257,0.00457,0.00757,0.01382,0.00411,0.00726,76,3,True
vm_00772,772,0,2.37,302.37,12960.45,12958.08,0.54348,0.08485,0.23773,0.15288,0.48233,0.5934,0.0216,0.02067,0.00867,0.01267,0.02171,0.00254,0.01242,271,2,True
vm_01284,1284,0,4.16,304.16,14088.54,14084.38,0.10468,0.03401,0.06228,0.02356,0.09761,2.0773,0.0785,0.05374,0.01874,0.03374,0.05911,0.01408,0.03205,53,1,True
vm_02260,2260,0,7.86,307.86,3201.72,3193.86,0.14222,0.002,0.04699,0.0529,0.12106,1.4654,0.0341,0.0114,0.0034,0.0064,0.01254,0.00388,0.00614,45,3,True
vm_00856,856,0,2.63,302.63,9448.59,9445.96,0.05602,0.001,0.01518,0.02269,0.04921,1.9166,0.0717,0.06254,0.02754,0.04254,0.0688,0.00858,0.04042,72,1,True
vm_00573,573,0,1.79,301.79,2950.06,2948.27,0.5191,0.13687,0.26428,0.12741,0.46814,0.6984,0.0233,0.01759,0.00559,0.00959,0.01847,0.0049,0.0094,60,2,True
vm_02106,2106,0,7.24,307.24,7053.19,7045.95,0.43055,0.07898,0.19617,0.11719,0.38367,0.765,0.0167,0.01464,0.00264,0.00664,0.01537,0.00421,0.00651,203,2,True
vm_02035,2035,0,6.96,306.96,725.46,718.5,0.07571,0.001,0.02961,0.02561,0.06803,1.3901,0.0405,0.07437,0.03937,0.05437,0.0818,0.01295,0.05165,289,1,True
vm_01035,1035,0,3.26,303.26,3369.02,3365.76,0.08762,0.00884,0.04035,0.02626,0.07974,1.43,0.0386,0.06638,0.03138,0.04638,0.07301,0.00625,0.04406,219,1,True
vm_01453,1453,0,4.8,304.8,2754.27,2749.46,0.12314,0.03865,0.07245,0.02816,0.11469,1.7514,0.0646,0.06652,0.03152,0.04652,0.07317,0.01375,0.04419,171,1,True
vm_00863,863,0,2.65,302.65,4876.57,4873.92,0.04771,0.001,0.005,0.02373,0.04059,1.8505,0.056,0.0683,0.0333,0.0483,0.07513,0.00365,0.04588,76,1,True
vm_00882,882,0,2.72,302.72,550.15,547.44,0.47889,0.04736,0.1912,0.14384,0.42135,1.1432,0.0113,0.01716,0.00516,0.00916,0.01801,0.00493,0.00897,126,2,True
vm_00054,54,0,0.18,300.18,763.0,762.82,0.10602,0.06846,0.08349,0.01252,0.10227,1.8515,0.0778,0.06527,0.03027,0.04527,0.0718,0.00129,0.04301,260,1,True
vm_01634,1634,0,5.49,305.49,5361.48,5355.99,0.04848,0.001,0.005,0.02415,0.04123,2.1397,0.0433,0.05976,0.02476,0.03976,0.06573,0.00865,0.03777,0,1,True
vm_01286,1286,0,4.16,304.16,2877.07,2872.91,0.33675,0.03,0.08,0.12837,0.2854,0.5553,0.005,0.02214,0.01014,0.01414,0.02325,0.00471,0.01386,130,2,True
vm_00506,506,0,1.59,301.59,14236.17,14234.58,0.10742,0.04473,0.0698,0.0209,0.10115,2.3761,0.0255,0.03784,0.005,0.01784,0.04162,0.00733,0.01695,215,1,True
vm_00753,753,0,2.33,302.33,10484.7,10482.37,0.03677,0.001,0.005,0.01765,0.03148,1.516,0.0232,0.0599,0.0249,0.0399,0.06589,0.00563,0.0379,120,1,True
vm_01211,1211,0,3.87,303.87,11390.46,11386.58,0.16254,0.01484,0.06759,0.05275,0.14144,1.8998,0.0413,0.01742,0.00942,0.01242,0.01916,0.0057,0.01192,110,3,True
vm_01495,1495,0,4.92,304.92,2868.66,2863.75,0.0971,0.04835,0.06785,0.01625,0.09222,2.389,0.0333,0.05379,0.01879,0.03379,0.05917,0.01313,0.0321,224,1,True
vm_01890,1890,0,6.38,306.38,3807.95,3801.57,0.10125,0.002,0.03217,0.03838,0.0859,1.427,0.0357,0.01289,0.00489,0.00789,0.01418,0.00424,0.00757,138,3,True
vm_01563,1563,0,5.21,305.21,672.52,667.31,0.13606,0.04008,0.07436,0.03428,0.12235,1.8261,0.0182,0.01842,0.01042,0.01342,0.02026,0.00432,0.01288,16,3,True
vm_00366,366,0,1.14,301.14,8009.63,8008.49,0.05532,0.0077,0.02675,0.01588,0.05056,2.2657,0.065,0.06616,0.03116,0.04616,0.07277,0.01489,0.04385,282,1,True
vm_00832,832,0,2.54,302.54,676.22,673.67,0.06584,0.001,0.01855,0.02628,0.05796,1.5658,0.0547,0.06329,0.02829,0.04329,0.06962,0.01188,0.04113,153,1,True
vm_01323,1323,0,4.31,304.31,5450.02,5445.72,0.03373,0.001,0.01145,0.01237,0.03001,2.4889,0.0659,0.06786,0.03286,0.04786,0.07464,0.00295,0.04546,248,1,True
vm_01998,1998,0,6.82,306.82,2625.85,2619.03,0.52019,0.14586,0.27063,0.12478,0.47028,1.1514,0.0149,0.01525,0.00325,0.00725,0.01601,0.00224,0.0071,66,2,True
vm_01949,1949,0,6.6,306.6,3785.88,3779.28,0.15476,0.03651,0.07874,0.04223,0.13786,1.3152,0.0133,0.0152,0.0072,0.0102,0.01672,0.00196,0.00979,132,3,True
vm_02119,2119,0,7.29,307.29,3252.25,3244.97,0.07607,0.03443,0.05109,0.01388,0.0719,2.0596,0.0722,0.06602,0.03102,0.04602,0.07262,0.00654,0.04372,33,1,True
vm_00584,584,0,1.82,301.82,9361.09,9359.27,0.24137,0.03103,0.10615,0.07512,0.21132,1.6521,0.0251,0.01514,0.00714,0.01014,0.01666,0.00487,0.00974,11,3,True
vm_01617,1617,0,5.42,305.42,14227.64,14222.22,0.09298,0.02342,0.05124,0.02319,0.08602,2.4104,0.0524,0.06394,0.02894,0.04394,0.07033,0.00362,0.04174,70,1,True
vm_02204,2204,0,7.61,307.61,11641.49,11633.88,0.07868,0.01377,0.03974,0.02164,0.07219,1.7836,0.0401,0.05418,0.01918,0.03418,0.0596,0.01399,0.03247,201,1,True
vm_02078,2078,0,7.13,307.13,706.34,699.21,0.09809,0.002,0.01,0.04894,0.07852,1.1788,0.0309,0.01439,0.00639,0.00939,0.01583,0.00442,0.00902,153,3,True
vm_01895,1895,0,6.39,306.39,6252.76,6246.37,0.41294,0.081,0.19165,0.11065,0.36868,0.9313,0.0229,0.01137,0.0005,0.00337,0.01194,0.00174,0.00331,46,2,True
vm_02055,2055,0,7.03,307.03,765.88,758.85,0.06021,0.001,0.01191,0.02683,0.05216,1.6462,0.0577,0.08101,0.04601,0.06101,0.08912,0.00452,0.05796,163,1,True
vm_01745,1745,0,5.89,305.89,2240.43,2234.54,0.12666,0.002,0.01,0.06481,0.10073,1.5745,0.0151,0.00989,0.00189,0.00489,0.01087,0.00558,0.00469,252,3,True
vm_02102,2102,0,7.22,307.22,466.71,459.48,0.09829,0.02565,0.0547,0.02421,0.09103,2.2562,0.0421,0.04749,0.01249,0.02749,0.05224,0.00347,0.02611,35,1,True
vm_00783,783,0,2.4,302.4,1956.54,1954.14,0.49537,0.15649,0.26945,0.11296,0.45019,1.3378,0.0072,0.009,0.0005,0.001,0.00945,0.00327,0.00098,292,2,True
vm_01186,1186,0,3.76,303.76,633.12,629.36,0.03453,0.001,0.00677,0.01542,0.0299,2.0655,0.0212,0.05873,0.02373,0.03873,0.0646,0.00277,0.03679,251,1,True
vm_00319,319,0,1.0,301.0,2405.2,2404.19,0.04844,0.001,0.00879,0.02203,0.04183,1.3931,0.0498,0.0808,0.0458,0.0608,0.08888,0.0074,0.05776,147,1,True
vm_01212,1212,0,3.87,303.87,11719.4,11715.53,0.13962,0.00483,0.05297,0.04814,0.12036,1.5072,0.0205,0.01743,0.00943,0.01243,0.01917,0.00421,0.01193,151,3,True
vm_00893,893,0,2.76,302.76,7152.39,7149.63,0.09497,0.02054,0.05031,0.02481,0.08753,2.2291,0.0215,0.06012,0.02512,0.04012,0.06613,0.01053,0.03812,106,1,True
vm_01814,1814,0,6.15,306.15,664.78,658.63,0.04315,0.00951,0.02297,0.01121,0.03979,2.469,0.0648,0.05968,0.02468,0.03968,0.06565,0.01062,0.0377,279,1,True
vm_00930,930,0,2.88,302.88,608.37,605.49,0.12076,0.02061,0.05638,0.03577,0.10645,1.3271,0.0268,0.0159,0.0079,0.0109,0.01749,0.00493,0.01046,187,3,True
vm_00966,966,0,3.0,303.0,2135.67,2132.67,0.08606,0.02497,0.04941,0.02036,0.07995,2.4492,0.0311,0.07079,0.03579,0.05079,0.07787,0.00255,0.04825,210,1,True
vm_01294,1294,0,4.19,304.19,2494.31,2490.12,0.0594,0.01203,0.03098,0.01579,0.05467,2.1979,0.0514,0.05281,0.01781,0.03281,0.05809,0.00294,0.03117,211,1,True
vm_00344,344,0,1.07,301.07,13386.38,13385.31,0.08655,0.0141,0.04308,0.02415,0.0793,1.8018,0.0323,0.05912,0.02412,0.03912,0.06504,0.00312,0.03717,130,1,True
vm_00399,399,0,1.24,301.24,8249.29,8248.05,0.37445,0.06971,0.17129,0.10158,0.33382,0.5419,0.0082,0.01655,0.00455,0.00855,0.01738,0.00249,0.00838,144,2,True
vm_00585,585,0,1.83,301.83,542.21,540.38,0.06542,0.037,0.04837,0.00947,0.06258,2.2317,0.0498,0.04491,0.00991,0.02491,0.04941,0.0011,0.02367,235,1,True
vm_00980,980,0,3.06,303.06,14295.98,14292.92,0.04546,0.001,0.00612,0.02186,0.0389,1.2421,0.0651,0.06853,0.03353,0.04853,0.07538,0.00325,0.0461,283,1,True
vm_01851,1851,0,6.22,306.22,568.93,562.71,0.12121,0.002,0.02683,0.05243,0.10023,1.4354,0.0119,0.01342,0.00542,0.00842,0.01476,0.00516,0.00808,113,3,True
vm_01381,1381,0,4.54,304.54,822.26,817.72,0.04718,0.001,0.005,0.02343,0.04015,1.3285,0.0745,0.05014,0.01514,0.03014,0.05516,0.00741,0.02864,95,1,True
vm_00293,293,0,0.92,300.92,7675.98,7675.06,0.06772,0.002,0.01241,0.03072,0.05543,1.1825,0.0239,0.01717,0.00917,0.01217,0.01889,0.00114,0.01169,93,3,True
vm_01165,1165,0,3.66,303.66,6914.13,6910.47,0.09002,0.002,0.01,0.04446,0.07224,1.9062,0.0488,0.01865,0.01065,0.01365,0.02051,0.00302,0.0131,120,3,True
vm_01578,1578,0,5.26,305.26,13564.64,13559.38,0.36165,0.10969,0.19368,0.08399,0.32806,0.9417,0.0275,0.01292,0.00092,0.00492,0.01357,0.00491,0.00482,119,2,True
vm_01515,1515,0,5.02,305.02,6175.48,6170.46,0.10543,0.03674,0.06422,0.02289,0.09856,2.3206,0.0473,0.05995,0.02495,0.03995,0.06595,0.0083,0.03795,117,1,True
vm_02264,2264,0,7.87,307.87,2329.18,2321.3,0.49787,0.13643,0.25691,0.12048,0.44968,1.2827,0.0229,0.02546,0.01346,0.01746,0.02674,0.00132,0.01712,19,2,True
vm_00142,142,0,0.46,300.46,10555.16,10554.7,0.0826,0.01036,0.03925,0.02408,0.07537,1.5851,0.038,0.06353,0.02853,0.04353,0.06988,0.01138,0.04135,213,1,True
vm_01107,1107,0,3.51,303.51,8354.35,8350.84,0.0876,0.03335,0.05505,0.01808,0.08218,2.455,0.0549,0.06895,0.03395,0.04895,0.07585,0.00448,0.0465,145,1,True
vm_00003,3,0,0.01,300.01,882.73,882.72,0.0597,0.00555,0.02721,0.01805,0.05428,1.6258,0.0401,0.06025,0.02525,0.04025,0.06627,0.0099,0.03824,155,1,True
vm_01122,1122,0,3.54,303.54,356.96,353.43,0.14718,0.04427,0.08102,0.03675,0.13248,1.8475,0.0397,0.01627,0.00827,0.01127,0.0179,0.00106,0.01082,287,3,True
vm_00577,577,0,1.8,301.8,460.41,458.61,0.07436,0.00416,0.03224,0.0234,0.06734,2.1787,0.0365,0.06642,0.03142,0.04642,0.07307,0.01319,0.0441,124,1,True
vm_01490,1490,0,4.9,304.9,8558.98,8554.07,0.04891,0.00934,0.02517,0.01319,0.04495,1.3593,0.0557,0.05428,0.01928,0.03428,0.05971,0.01256,0.03257,177,1,True
vm_00340,340,0,1.07,301.07,8422.59,8421.53,0.43957,0.03,0.12754,0.15601,0.37716,0.8589,0.0295,0.024,0.012,0.016,0.0252,0.00067,0.01568,251,2,True
vm_00359,359,0,1.12,301.12,778.64,777.52,0.0963,0.02999,0.05651,0.02211,0.08967,2.1966,0.0793,0.06133,0.02633,0.04133,0.06747,0.01338,0.03927,139,1,True
vm_00266,266,0,0.8,300.8,8510.43,8509.63,0.44277,0.03,0.15235,0.14521,0.38468,0.5133,0.0206,0.01485,0.00285,0.00685,0.01559,0.00458,0.00671,75,2,True
vm_00377,377,0,1.17,301.17,760.99,759.82,0.08234,0.02381,0.04722,0.01951,0.07649,1.4806,0.0555,0.0738,0.0388,0.0538,0.08118,0.01434,0.05111,43,1,True
vm_01403,1403,0,4.64,304.64,11598.26,11593.63,0.19312,0.0602,0.10767,0.04747,0.17414,1.414,0.0234,0.01631,0.00831,0.01131,0.01795,0.0017,0.01086,100,3,True
vm_00809,809,0,2.46,302.46,12913.97,12911.51,0.33647,0.03,0.10605,0.11521,0.29039,0.8911,0.0105,0.01469,0.00269,0.00669,0.01543,0.00241,0.00656,51,2,True
vm_00440,440,0,1.38,301.38,395.55,394.17,0.53169,0.19097,0.30455,0.11357,0.48626,1.3545,0.0286,0.02132,0.00932,0.01332,0.02238,0.00362,0.01305,266,2,True
vm_00272,272,0,0.84,300.84,9014.05,9013.21,0.47786,0.11563,0.23637,0.12074,0.42957,1.2777,0.0182,0.01527,0.00327,0.00727,0.01603,0.00368,0.00713,158,2,True
vm_01866,1866,0,6.29,306.29,5562.1,5555.8,0.42689,0.0963,0.2065,0.1102,0.38282,1.0704,0.0094,0.01513,0.00313,0.00713,0.01589,0.00393,0.00699,41,2,True
vm_01342,1342,0,4.4,304.4,597.91,593.51,0.34325,0.03,0.08,0.13163,0.2906,1.3194,0.0252,0.01096,0.0005,0.00296,0.01151,0.00159,0.0029,96,2,True
vm_00245,245,0,0.74,300.74,505.34,504.6,0.16037,0.002,0.0436,0.06487,0.13442,1.5076,0.0407,0.01144,0.00344,0.00644,0.01259,0.00471,0.00618,240,3,True
vm_01974,1974,0,6.72,306.72,749.74,743.02,0.08106,0.002,0.01,0.03948,0.06527,1.3796,0.0187,0.01363,0.00563,0.00863,0.015,0.00191,0.00829,183,3,True
vm_00862,862,0,2.64,302.64,738.57,735.93,0.2086,0.10852,0.14426,0.03574,0.1943,1.7749,0.0145,0.01519,0.00719,0.01019,0.0167,0.00459,0.00978,297,3,True
vm_00974,974,0,3.03,303.03,3322.46,3319.43,0.06766,0.01963,0.03885,0.01601,0.06286,1.6202,0.0285,0.07022,0.03522,0.05022,0.07724,0.01005,0.04771,58,1,True
vm_01081,1081,0,3.41,303.41,3633.78,3630.37,0.07709,0.00457,0.03047,0.0259,0.06673,1.5267,0.0478,0.01479,0.00679,0.00979,0.01627,0.00386,0.0094,152,3,True
vm_00841,841,0,2.58,302.58,1820.13,1817.55,0.18746,0.05445,0.10195,0.0475,0.16846,1.5875,0.0199,0.01187,0.00387,0.00687,0.01306,0.00521,0.0066,106,3,True
vm_02190,2190,0,7.55,307.55,506.72,499.17,0.08682,0.00503,0.03774,0.02726,0.07864,1.9613,0.0224,0.06307,0.02807,0.04307,0.06937,0.00463,0.04091,167,1,True
vm_00608,608,0,1.92,301.92,4529.47,4527.55,0.0737,0.02381,0.04376,0.01663,0.06871,2.1307,0.0531,0.05878,0.02378,0.03878,0.06466,0.00708,0.03684,203,1,True
vm_00416,416,0,1.31,301.31,405.65,404.34,0.04071,0.001,0.005,0.01984,0.03476,1.8272,0.0559,0.07762,0.04262,0.05762,0.08538,0.01204,0.05474,175,1,True
vm_00274,274,0,0.84,300.84,5438.51,5437.67,0.168,0.05747,0.09694,0.03947,0.15221,1.9395,0.0466,0.01646,0.00846,0.01146,0.0181,0.00102,0.011,149,3,True
vm_01182,1182,0,3.75,303.75,409.24,405.5,0.41333,0.03,0.12401,0.14466,0.35547,0.7748,0.0115,0.01548,0.00348,0.00748,0.01625,0.00427,0.00733,83,2,True
vm_00781,781,0,2.4,302.4,14142.37,14139.97,0.15649,0.04541,0.08508,0.03967,0.14062,1.2818,0.0278,0.01205,0.00405,0.00705,0.01325,0.00083,0.00677,106,3,True
vm_01084,1084,0,3.43,303.43,2580.46,2577.03,0.05414,0.00911,0.02712,0.01501,0.04964,2.0417,0.0228,0.05881,0.02381,0.03881,0.06469,0.00624,0.03687,136,1,True
vm_00251,251,0,0.75,300.75,10237.72,10236.96,0.15865,0.04819,0.08764,0.03945,0.14287,1.3515,0.0233,0.01684,0.00884,0.01184,0.01852,0.00092,0.01137,24,3,True
vm_00414,414,0,1.3,301.3,6780.05,6778.75,0.10198,0.002,0.03241,0.03865,0.08652,1.9722,0.0308,0.01259,0.00459,0.00759,0.01385,0.0014,0.00728,34,3,True
vm_01411,1411,0,4.66,304.66,11701.01,11696.35,0.08955,0.03483,0.05671,0.01824,0.08407,2.159,0.0727,0.0618,0.0268,0.0418,0.06798,0.0121,0.03971,55,1,True
vm_01682,1682,0,5.66,305.66,758.64,752.98,0.08815,0.03971,0.05908,0.01615,0.08331,1.6951,0.0294,0.07599,0.04099,0.05599,0.08359,0.01155,0.05319,161,1,True
vm_01985,1985,0,6.76,306.76,10108.14,10101.38,0.09495,0.002,0.03215,0.03489,0.081,1.9852,0.032,0.01737,0.00937,0.01237,0.0191,0.00141,0.01187,115,3,True
vm_00311,311,0,0.98,300.98,686.46,685.48,0.1102,0.02154,0.057,0.02955,0.10133,1.5648,0.0515,0.04666,0.01166,0.02666,0.05133,0.01205,0.02533,88,1,True
vm_00938,938,0,2.92,302.92,514.49,511.57,0.09262,0.02923,0.05459,0.02113,0.08628,1.4287,0.0426,0.05427,0.01927,0.03427,0.0597,0.00477,0.03256,76,1,True
vm_01979,1979,0,6.74,306.74,879.46,872.72,0.09992,0.02388,0.05104,0.02716,0.08906,1.9855,0.011,0.00911,0.00111,0.00411,0.01002,0.00513,0.00395,294,3,True
vm_00426,426,0,1.33,301.33,9134.19,9132.86,0.04717,0.001,0.01005,0.02062,0.04098,2.4105,0.0504,0.05006,0.01506,0.03006,0.05506,0.01204,0.02855,254,1,True
vm_02227,2227,0,7.7,307.7,12437.58,12429.87,0.09065,0.00806,0.03755,0.0295,0.07885,1.2248,0.0357,0.01295,0.00495,0.00795,0.01425,0.00447,0.00763,233,3,True
vm_02232,2232,0,7.73,307.73,336.78,329.05,0.03833,0.001,0.005,0.01852,0.03278,1.6148,0.0531,0.04261,0.00761,0.02261,0.04687,0.00746,0.02148,47,1,True
vm_02074,2074,0,7.11,307.11,754.44,747.33,0.31391,0.03,0.08,0.11695,0.26713,1.2005,0.0154,0.01868,0.00668,0.01068,0.01962,0.00409,0.01047,65,2,True
vm_00722,722,0,2.23,302.23,2740.96,2738.73,0.07033,0.001,0.01895,0.02854,0.06176,2.068,0.0336,0.05416,0.01916,0.03416,0.05958,0.00328,0.03246,224,1,True
vm_01741,1741,0,5.87,305.87,10480.6,10474.73,0.0502,0.00227,0.02145,0.01598,0.04541,1.9205,0.0356,0.05185,0.01685,0.03185,0.05704,0.00741,0.03026,88,1,True
vm_00349,349,0,1.09,301.09,4002.08,4000.99,0.11404,0.002,0.01321,0.05602,0.09164,1.5436,0.0365,0.02037,0.01237,0.01537,0.02241,0.00248,0.01476,210,3,True
vm_01877,1877,0,6.33,306.33,10851.75,10845.42,0.33806,0.03,0.08,0.12903,0.28645,0.6155,0.0114,0.01483,0.00283,0.00683,0.01557,0.00493,0.00669,206,2,True
vm_01179,1179,0,3.72,303.72,4567.32,4563.6,0.15699,0.04799,0.08692,0.03893,0.14142,1.3068,0.0206,0.01422,0.00622,0.00922,0.01564,0.00343,0.00885,148,3,True
vm_00527,527,0,1.64,301.64,7911.39,7909.75,0.34023,0.03,0.08,0.13011,0.28818,0.8519,0.0064,0.01456,0.00256,0.00656,0.01528,0.00454,0.00642,162,2,True
vm_00926,926,0,2.87,302.87,12229.78,12226.91,0.04489,0.001,0.01149,0.01855,0.03932,1.8861,0.0503,0.04629,0.01129,0.02629,0.05092,0.01389,0.02497,205,1,True
vm_00364,364,0,1.14,301.14,510.51,509.37,0.07869,0.001,0.03026,0.02691,0.07062,1.6471,0.0458,0.05358,0.01858,0.03358,0.05894,0.01367,0.0319,93,1,True
vm_00183,183,0,0.56,300.56,6598.8,6598.24,0.35353,0.06435,0.16074,0.09639,0.31497,0.6231,0.0262,0.01494,0.00294,0.00694,0.01569,0.00486,0.00681,259,2,True
vm_00171,171,0,0.53,300.53,10595.17,10594.63,0.13157,0.002,0.04603,0.04752,0.11256,1.3209,0.0305,0.01536,0.00736,0.01036,0.01689,0.00467,0.00994,38,3,True
vm_01026,1026,0,3.21,303.21,801.87,798.65,0.35389,0.03,0.12949,0.1122,0.30901,0.5757,0.0089,0.01336,0.00136,0.00536,0.01402,0.00334,0.00525,169,2,True
vm_00924,924,0,2.87,302.87,565.58,562.71,0.12275,0.002,0.01602,0.0593,0.09903,1.6454,0.0148,0.01642,0.00842,0.01142,0.01806,0.00238,0.01096,31,3,True
vm_02201,2201,0,7.6,307.6,631.01,623.42,0.0759,0.01137,0.03718,0.02151,0.06945,1.4137,0.0453,0.0524,0.0174,0.0324,0.05764,0.01426,0.03078,242,1,True
vm_00813,813,0,2.47,302.47,3692.71,3690.25,0.05267,0.00803,0.02588,0.01488,0.0482,1.8496,0.025,0.05798,0.02298,0.03798,0.06378,0.00438,0.03608,272,1,True
vm_00188,188,0,0.58,300.58,5509.52,5508.94,0.0546,0.001,0.02138,0.01846,0.04906,2.3159,0.0724,0.05571,0.02071,0.03571,0.06128,0.00751,0.03392,53,1,True
vm_00620,620,0,1.94,301.94,5015.3,5013.36,0.07089,0.00741,0.0328,0.02116,0.06454,1.6198,0.0786,0.03478,0.005,0.01478,0.03826,0.01116,0.01405,253,1,True
vm_00152,152,0,0.49,300.49,808.44,807.95,0.59686,0.1781,0.31768,0.13959,0.54103,0.5134,0.028,0.0194,0.0074,0.0114,0.02037,0.00208,0.01118,113,2,True
vm_00159,159,0,0.51,300.51,6296.23,6295.72,0.04874,0.001,0.01275,0.02,0.04274,2.0893,0.0582,0.06275,0.02775,0.04275,0.06902,0.01168,0.04061,35,1,True
vm_01595,1595,0,5.33,305.33,739.69,734.36,0.06413,0.001,0.02186,0.02349,0.05709,1.7829,0.0286,0.06199,0.02699,0.04199,0.06819,0.00844,0.03989,84,1,True
vm_00273,273,0,0.84,300.84,3465.58,3464.74,0.80859,0.33245,0.49116,0.15871,0.7451,0.6176,0.0136,0.01357,0.00157,0.00557,0.01425,0.00452,0.00546,267,2,True
vm_00615,615,0,1.93,301.93,717.46,715.53,0.19968,0.06272,0.11163,0.04892,0.18012,1.1071,0.0398,0.01577,0.00777,0.01077,0.01735,0.00381,0.01034,115,3,True
vm_01995,1995,0,6.81,306.81,309.59,302.79,0.07012,0.01102,0.03466,0.0197,0.06421,2.1767,0.0252,0.07096,0.03596,0.05096,0.07806,0.01407,0.04841,146,1,True
vm_02271,2271,0,7.92,307.92,6255.28,6247.37,0.08084,0.00426,0.03489,0.02553,0.07318,2.1206,0.0673,0.08133,0.04633,0.06133,0.08946,0.00878,0.05826,78,1,True
vm_01249,1249,0,4.0,304.0,871.47,867.47,0.55655,0.16021,0.29232,0.13211,0.5037,0.925,0.0176,0.01968,0.00768,0.01168,0.02067,0.00153,0.01145,162,2,True
vm_00372,372,0,1.16,301.16,8056.57,8055.4,0.14866,0.01615,0.06348,0.04733,0.12973,1.8489,0.0104,0.01675,0.00875,0.01175,0.01842,0.00532,0.01128,51,3,True
vm_00223,223,0,0.67,300.67,3158.67,3158.0,0.06439,0.001,0.005,0.03299,0.05449,1.3616,0.0596,0.06911,0.03411,0.04911,0.07602,0.00952,0.04666,195,1,True
vm_00594,594,0,1.87,301.87,305.18,303.31,0.06628,0.00623,0.03025,0.02002,0.06027,2.1166,0.0669,0.03889,0.005,0.01889,0.04277,0.01029,0.01794,201,1,True
vm_02169,2169,0,7.45,307.45,14003.72,13996.27,0.15117,0.002,0.04825,0.05718,0.1283,1.6082,0.033,0.0164,0.0084,0.0114,0.01804,0.00447,0.01094,159,3,True
vm_01821,1821,0,6.17,306.17,13700.07,13693.9,0.14892,0.02797,0.07117,0.0432,0.13164,1.0047,0.0438,0.01312,0.00512,0.00812,0.01443,0.00229,0.0078,23,3,True
vm_01602,1602,0,5.36,305.36,640.67,635.31,0.16789,0.02494,0.07599,0.05106,0.14747,1.6508,0.0413,0.01553,0.00753,0.01053,0.01708,0.00326,0.01011,221,3,True
vm_01226,1226,0,3.92,303.92,3683.22,3679.3,0.42563,0.0565,0.17954,0.12304,0.37642,0.79,0.0155,0.01511,0.00311,0.00711,0.01586,0.00469,0.00696,110,2,True
vm_00840,840,0,2.58,302.58,776.42,773.85,0.10004,0.01686,0.05013,0.02773,0.09172,1.7784,0.0538,0.05863,0.02363,0.03863,0.06449,0.00548,0.0367,92,1,True
vm_00688,688,0,2.14,302.14,4223.41,4221.27,0.05034,0.001,0.01956,0.0171,0.04521,1.521,0.0303,0.06126,0.02626,0.04126,0.06738,0.0057,0.03919,222,1,True
vm_00137,137,0,0.44,300.44,12031.19,12030.75,0.13204,0.002,0.0271,0.0583,0.10872,1.0946,0.0371,0.01783,0.00983,0.01283,0.01962,0.00192,0.01232,103,3,True
vm_00519,519,0,1.63,301.63,11902.9,11901.28,0.04983,0.01205,0.02716,0.0126,0.04605,2.1468,0.072,0.07459,0.03959,0.05459,0.08205,0.0065,0.05186,154,1,True
vm_01174,1174,0,3.69,303.69,10014.4,10010.71,0.20871,0.09098,0.13303,0.04204,0.19189,1.9835,0.0372,0.0169,0.0089,0.0119,0.01859,0.00266,0.01143,127,3,True
vm_00335,335,0,1.04,301.04,6541.64,6540.6,0.04797,0.001,0.01344,0.01918,0.04222,2.4469,0.0365,0.05537,0.02037,0.03537,0.0609,0.01398,0.0336,236,1,True
vm_00782,782,0,2.4,302.4,8777.81,8775.41,0.28302,0.03,0.08,0.10151,0.24241,1.2041,0.0097,0.00929,0.0005,0.00129,0.00975,0.00055,0.00126,153,2,True
vm_01518,1518,0,5.02,305.02,10876.39,10871.36,0.13891,0.002,0.04855,0.0502,0.11883,1.0602,0.016,0.01193,0.00393,0.00693,0.01312,0.00226,0.00665,117,3,True
vm_01819,1819,0,6.16,306.16,874.34,868.17,0.07747,0.03129,0.04976,0.01539,0.07285,2.4848,0.0695,0.06171,0.02671,0.04171,0.06788,0.00914,0.03963,197,1,True
vm_01358,1358,0,4.45,304.45,694.3,689.85,0.14098,0.002,0.05079,0.05011,0.12094,1.7922,0.0331,0.00951,0.00151,0.00451,0.01047,0.00296,0.00433,201,3,True
vm_00975,975,0,3.04,303.04,5721.68,5718.64,0.14797,0.002,0.04466,0.0574,0.12501,1.516,0.0218,0.00999,0.00199,0.00499,0.01099,0.00112,0.00479,85,3,True
vm_00991,991,0,3.11,303.11,348.81,345.7,0.39114,0.03,0.13231,0.12942,0.33938,1.2353,0.0266,0.02175,0.00975,0.01375,0.02283,0.00289,0.01347,137,2,True
