vm_id,job_id,task_index,start_time,end_time,total_end_time,duration,cpu_max,cpu_min,cpu_avg,cpu_std,cpu_p95,cpi,mai,mem_max,mem_min,mem_avg,mem_assigned,mem_page_cache,mem_canonical,priority,true_cluster,is_ml_set
vm_03971,3971,0,15.57,315.57,5607.54,5591.97,0.06909,0.002,0.01,0.03283,0.05596,1.021,0.0439,0.01108,0.00308,0.00608,0.01219,0.00539,0.00584,121,3,False
vm_03972,3972,0,15.57,315.57,654.28,638.7,0.38297,0.03,0.08,0.15148,0.32237,0.7834,0.021,0.01549,0.00349,0.00749,0.01626,0.00362,0.00734,217,2,False
vm_03973,3973,0,15.57,315.57,914.55,898.97,0.07372,0.001,0.02088,0.02936,0.06491,1.3843,0.0768,0.06752,0.03252,0.04752,0.07428,0.00358,0.04515,52,1,False
vm_03974,3974,0,15.58,315.58,445.08,429.51,0.09399,0.002,0.01,0.04666,0.07532,1.0056,0.049,0.01425,0.00625,0.00925,0.01567,0.00299,0.00888,125,3,False
vm_03975,3975,0,15.58,315.58,11603.82,11588.24,0.04885,0.0035,0.02164,0.01512,0.04431,2.1065,0.0388,0.05886,0.02386,0.03886,0.06475,0.00137,0.03692,158,1,False
vm_03976,3976,0,15.58,315.58,10400.59,10385.0,0.08118,0.002,0.01747,0.0354,0.06703,1.1823,0.0209,0.01259,0.00459,0.00759,0.01385,0.00274,0.00729,158,3,False
vm_03977,3977,0,15.58,315.58,13511.36,13495.77,0.09879,0.0376,0.06208,0.0204,0.09267,1.2441,0.0378,0.06396,0.02896,0.04396,0.07035,0.00469,0.04176,282,1,False
vm_03978,3978,0,15.59,315.59,505.39,489.81,0.6634,0.18138,0.34205,0.16067,0.59913,0.6436,0.0114,0.01397,0.00197,0.00597,0.01467,0.00483,0.00585,88,2,False
vm_03979,3979,0,15.59,315.59,543.41,527.82,0.06651,0.001,0.02536,0.02286,0.05965,1.4066,0.0575,0.06688,0.03188,0.04688,0.07357,0.00742,0.04453,175,1,False
vm_03980,3980,0,15.6,315.6,11333.2,11317.6,0.27448,0.03,0.08,0.09724,0.23558,1.0931,0.0252,0.01368,0.00168,0.00568,0.01437,0.00437,0.00557,291,2,False
vm_03981,3981,0,15.6,315.6,698.92,683.32,0.15801,0.02096,0.06991,0.04895,0.13843,1.829,0.0158,0.01808,0.01008,0.01308,0.01989,0.00592,0.01256,158,3,False
vm_03982,3982,0,15.6,315.6,13659.39,13643.79,0.09363,0.002,0.01,0.04646,0.07505,1.3289,0.0368,0.01181,0.00381,0.00681,0.01299,0.00576,0.00654,248,3,False
vm_03983,3983,0,15.61,315.61,2661.02,2645.42,0.07987,0.02052,0.04426,0.01978,0.07394,2.4444,0.0532,0.04928,0.01428,0.02928,0.05421,0.00959,0.02782,121,1,False
vm_03984,3984,0,15.63,315.63,10546.46,10530.84,0.05714,0.001,0.00731,0.02768,0.04884,2.403,0.0312,0.05629,0.02129,0.03629,0.06191,0.00147,0.03447,236,1,False
vm_03985,3985,0,15.63,315.63,632.15,616.53,0.08681,0.002,0.01338,0.04079,0.07049,1.7731,0.0274,0.01482,0.00682,0.00982,0.0163,0.00417,0.00943,124,3,False
vm_03986,3986,0,15.63,315.63,687.81,672.17,0.1551,0.03327,0.07678,0.04351,0.13769,1.8122,0.0277,0.01313,0.00513,0.00813,0.01444,0.00386,0.0078,278,3,False
vm_03987,3987,0,15.64,315.64,8697.41,8681.77,0.06138,0.001,0.01215,0.02735,0.05317,1.4765,0.072,0.04204,0.00704,0.02204,0.04624,0.01115,0.02094,91,1,False
vm_03988,3988,0,15.64,315.64,13632.21,13616.57,0.4628,0.10156,0.22197,0.12041,0.41463,0.9107,0.0248,0.01799,0.00599,0.00999,0.01889,0.0043,0.00979,104,2,False
vm_03989,3989,0,15.65,315.65,5802.7,5787.05,0.0516,0.01006,0.02668,0.01385,0.04745,2.0586,0.0593,0.06182,0.02682,0.04182,0.068,0.00611,0.03973,41,1,False
vm_03990,3990,0,15.65,315.65,5315.59,5299.94,0.10101,0.002,0.01,0.05056,0.08079,1.3841,0.0325,0.0113,0.0033,0.0063,0.01243,0.00569,0.00605,128,3,False
vm_03991,3991,0,15.65,315.65,6258.05,6242.4,0.05568,0.00269,0.02389,0.01766,0.05038,1.2777,0.079,0.05863,0.02363,0.03863,0.06449,0.01195,0.0367,52,1,False
vm_03992,3992,0,15.66,315.66,5196.26,5180.6,0.05771,0.001,0.01675,0.02276,0.05088,2.0554,0.0247,0.06099,0.02599,0.04099,0.06709,0.00506,0.03894,167,1,False
vm_03993,3993,0,15.67,315.67,721.61,705.94,0.17978,0.04357,0.09222,0.04865,0.16032,1.182,0.0101,0.01977,0.01177,0.01477,0.02174,0.0017,0.01418,89,3,False
vm_03994,3994,0,15.67,315.67,7716.3,7700.62,0.05663,0.00891,0.028,0.01591,0.05186,1.4791,0.0679,0.06377,0.02877,0.04377,0.07015,0.00907,0.04158,246,1,False
vm_03995,3995,0,15.68,315.68,9751.23,9735.55,0.31544,0.03,0.09714,0.10915,0.27178,1.2247,0.014,0.0241,0.0121,0.0161,0.0253,0.00297,0.01578,173,2,False
vm_03996,3996,0,15.68,315.68,7793.77,7778.09,0.63473,0.26932,0.39112,0.1218,0.58601,1.2333,0.0238,0.01911,0.00711,0.01111,0.02006,0.00476,0.01088,86,2,False
vm_03997,3997,0,15.68,315.68,13398.64,13382.96,0.05581,0.001,0.005,0.02823,0.04734,2.4564,0.0525,0.05331,0.01831,0.03331,0.05864,0.00704,0.03164,149,1,False
vm_03998,3998,0,15.68,315.68,9696.71,9681.03,0.0355,0.001,0.005,0.01694,0.03041,1.9016,0.072,0.06149,0.02649,0.04149,0.06764,0.00712,0.03941,248,1,False
vm_03999,3999,0,15.69,315.69,4149.69,4134.0,0.3415,0.03,0.08,0.13075,0.2892,0.8678,0.0264,0.01048,0.0005,0.00248,0.011,0.00125,0.00243,114,2,False
vm_04000,4000,0,15.69,315.69,10810.79,10795.1,0.1088,0.043,0.06932,0.02193,0.10222,1.2032,0.0479,0.06902,0.03402,0.04902,0.07593,0.01174,0.04657,179,1,False
vm_04001,4001,0,15.69,315.69,11926.4,11910.71,0.50943,0.03802,0.19516,0.15714,0.44658,0.9739,0.0147,0.01336,0.00136,0.00536,0.01403,0.00423,0.00526,119,2,False
vm_04002,4002,0,15.7,315.7,12125.66,12109.96,0.11944,0.002,0.01,0.0608,0.09512,1.1865,0.0205,0.01835,0.01035,0.01335,0.02019,0.00599,0.01282,27,3,False
vm_04003,4003,0,15.71,315.71,6670.61,6654.91,0.11393,0.002,0.01,0.05774,0.09083,1.2524,0.0248,0.01441,0.00641,0.00941,0.01585,0.00258,0.00904,116,3,False
vm_04004,4004,0,15.72,315.72,852.94,837.22,0.07033,0.00211,0.0294,0.02274,0.06351,1.8395,0.0746,0.05447,0.01947,0.03447,0.05992,0.01101,0.03275,190,1,False
vm_04005,4005,0,15.72,315.72,4363.93,4348.2,0.07511,0.02764,0.04663,0.01582,0.07037,2.4553,0.0253,0.04936,0.01436,0.02936,0.0543,0.00306,0.02789,144,1,False
vm_04006,4006,0,15.73,315.73,584.59,568.86,0.05492,0.001,0.01521,0.02206,0.0483,1.3365,0.0469,0.0521,0.0171,0.0321,0.05731,0.00811,0.03049,261,1,False
vm_04007,4007,0,15.74,315.74,10723.68,10707.94,0.06522,0.00629,0.02986,0.01964,0.05933,1.4151,0.054,0.06529,0.03029,0.04529,0.07182,0.00863,0.04303,141,1,False
vm_04008,4008,0,15.74,315.74,560.42,544.68,0.46996,0.06591,0.20059,0.13468,0.41608,0.5852,0.0064,0.01952,0.00752,0.01152,0.02049,0.00278,0.01129,113,2,False
vm_04009,4009,0,15.74,315.74,3516.19,3500.45,0.13472,0.00598,0.05196,0.04598,0.11633,1.7951,0.0129,0.01095,0.00295,0.00595,0.01205,0.00464,0.00571,272,3,False
vm_04010,4010,0,15.74,315.74,6964.26,6948.51,0.0758,0.01108,0.03697,0.02157,0.06933,1.3486,0.0739,0.05581,0.02081,0.03581,0.06139,0.00299,0.03402,37,1,False
vm_04011,4011,0,15.75,315.75,9342.25,9326.51,0.10567,0.01624,0.05201,0.02981,0.09673,1.6588,0.0414,0.06211,0.02711,0.04211,0.06832,0.00211,0.04,196,1,False
vm_04012,4012,0,15.75,315.75,2358.42,2342.67,0.08328,0.00996,0.03929,0.02444,0.07595,2.1493,0.0503,0.04892,0.01392,0.02892,0.05381,0.01455,0.02747,12,1,False
vm_04013,4013,0,15.75,315.75,2399.51,2383.75,0.14098,0.04174,0.07719,0.03544,0.1268,1.3298,0.0488,0.01173,0.00373,0.00673,0.0129,0.0009,0.00646,111,3,False
vm_04014,4014,0,15.76,315.76,3093.03,3077.27,0.06262,0.001,0.02261,0.02223,0.05595,2.4037,0.0797,0.05917,0.02417,0.03917,0.06508,0.00814,0.03721,136,1,False
vm_04015,4015,0,15.76,315.76,13677.42,13661.66,0.14114,0.00461,0.05337,0.04876,0.12163,1.677,0.0114,0.0111,0.0031,0.0061,0.01221,0.00477,0.00586,171,3,False
vm_04016,4016,0,15.76,315.76,490.44,474.67,0.07124,0.001,0.01593,0.03073,0.06202,2.1183,0.0394,0.05621,0.02121,0.03621,0.06183,0.00551,0.0344,126,1,False
vm_04017,4017,0,15.77,315.77,560.78,545.01,0.12499,0.01214,0.05244,0.0403,0.10887,1.6378,0.0166,0.01692,0.00892,0.01192,0.01862,0.0036,0.01145,18,3,False
vm_04018,4018,0,15.77,315.77,392.61,376.84,0.2133,0.07589,0.12497,0.04907,0.19367,1.1063,0.0298,0.01427,0.00627,0.00927,0.0157,0.00209,0.0089,207,3,False
vm_04019,4019,0,15.78,315.78,10782.93,10767.15,0.08058,0.01546,0.04151,0.02171,0.07406,1.2035,0.0509,0.06113,0.02613,0.04113,0.06724,0.01196,0.03907,157,1,False
vm_04020,4020,0,15.78,315.78,5335.66,5319.88,0.06748,0.00525,0.03014,0.02074,0.06125,1.2624,0.0571,0.07699,0.04199,0.05699,0.08469,0.00427,0.05414,159,1,False
vm_04021,4021,0,15.78,315.78,11887.06,11871.28,0.36432,0.03,0.08,0.14216,0.30746,1.2405,0.01,0.01167,0.0005,0.00367,0.01226,0.00301,0.0036,239,2,False
vm_04022,4022,0,15.79,315.79,6473.9,6458.11,0.06731,0.02076,0.03938,0.01552,0.06266,1.49,0.0612,0.06054,0.02554,0.04054,0.06659,0.0126,0.03851,78,1,False
vm_04023,4023,0,15.79,315.79,13903.91,13888.12,0.15474,0.06738,0.09858,0.0312,0.14226,1.6616,0.0432,0.00952,0.00152,0.00452,0.01047,0.00437,0.00434,196,3,False
vm_04024,4024,0,15.8,315.8,633.32,617.52,0.15686,0.03376,0.07772,0.04397,0.13928,1.8157,0.0416,0.0127,0.0047,0.0077,0.01397,0.00569,0.00739,119,3,False
vm_04025,4025,0,15.8,315.8,6139.68,6123.88,0.08045,0.002,0.02251,0.03219,0.06758,1.4684,0.0131,0.01402,0.00602,0.00902,0.01542,0.00231,0.00866,247,3,False
vm_04026,4026,0,15.8,315.8,523.41,507.61,0.13655,0.002,0.01736,0.06621,0.11006,1.1,0.0484,0.01716,0.00916,0.01216,0.01888,0.00355,0.01168,138,3,False
vm_04027,4027,0,15.81,315.81,442.69,426.88,0.05726,0.00602,0.02652,0.01708,0.05214,1.3398,0.075,0.06892,0.03392,0.04892,0.07582,0.01246,0.04648,225,1,False
vm_04028,4028,0,15.83,315.83,11588.94,11573.12,0.06297,0.01506,0.03422,0.01597,0.05818,1.2756,0.0527,0.06609,0.03109,0.04609,0.07269,0.00631,0.04378,82,1,False
vm_04029,4029,0,15.83,315.83,11470.03,11454.2,0.17545,0.02118,0.07628,0.0551,0.15341,1.3162,0.0245,0.01311,0.00511,0.00811,0.01442,0.00309,0.00778,25,3,False
vm_04030,4030,0,15.83,315.83,4300.5,4284.66,0.07491,0.01742,0.04041,0.01916,0.06916,1.2555,0.0559,0.05559,0.02059,0.03559,0.06114,0.00559,0.03381,127,1,False
vm_04031,4031,0,15.84,315.84,2552.36,2536.52,0.16573,0.05981,0.09764,0.03783,0.1506,1.1867,0.0386,0.01299,0.00499,0.00799,0.01428,0.00173,0.00767,222,3,False
vm_04032,4032,0,15.84,315.84,4671.86,4656.02,0.02371,0.001,0.005,0.0104,0.02059,2.034,0.0334,0.08132,0.04632,0.06132,0.08945,0.01251,0.05825,43,1,False
vm_04033,4033,0,15.84,315.84,324.93,309.09,0.07561,0.00647,0.03412,0.02305,0.06869,1.8239,0.0496,0.05592,0.02092,0.03592,0.06152,0.00934,0.03413,83,1,False
vm_04034,4034,0,15.85,315.85,8706.81,8690.96,0.07949,0.002,0.01558,0.0355,0.06529,1.6715,0.0145,0.01626,0.00826,0.01126,0.01789,0.00485,0.01081,24,3,False
vm_04035,4035,0,15.85,315.85,10024.42,10008.56,0.071,0.001,0.01749,0.02973,0.06208,1.8159,0.0772,0.05671,0.02171,0.03671,0.06238,0.00896,0.03487,219,1,False
vm_04036,4036,0,15.86,315.86,7623.77,7607.91,0.1111,0.002,0.01,0.05617,0.08863,1.0593,0.0496,0.01365,0.00565,0.00865,0.01501,0.00572,0.0083,292,3,False
vm_04037,4037,0,15.86,315.86,8540.64,8524.78,0.19314,0.03054,0.08861,0.05807,0.16991,1.8832,0.021,0.00943,0.00143,0.00443,0.01038,0.00211,0.00426,203,3,False
vm_04038,4038,0,15.87,315.87,7879.8,7863.93,0.12836,0.02184,0.05989,0.03804,0.11315,1.8459,0.0491,0.01354,0.00554,0.00854,0.0149,0.00189,0.0082,192,3,False
vm_04039,4039,0,15.87,315.87,13111.71,13095.84,0.197,0.04697,0.10055,0.05358,0.17557,1.4536,0.0121,0.01431,0.00631,0.00931,0.01574,0.00551,0.00893,1,3,False
vm_04040,4040,0,15.87,315.87,631.29,615.42,0.46761,0.09085,0.21644,0.12559,0.41737,0.7667,0.0165,0.01735,0.00535,0.00935,0.01822,0.00354,0.00917,201,2,False
vm_04041,4041,0,15.87,315.87,807.84,791.97,0.09878,0.00463,0.03825,0.03362,0.08533,1.8601,0.0409,0.00871,0.00071,0.00371,0.00958,0.00467,0.00356,31,3,False
vm_04042,4042,0,15.87,315.87,6744.01,6728.13,0.03554,0.001,0.0116,0.0133,0.03155,1.4133,0.0505,0.05295,0.01795,0.03295,0.05824,0.01112,0.0313,88,1,False
vm_04043,4043,0,15.88,315.88,472.33,456.45,0.44799,0.03,0.13081,0.15859,0.38455,0.5617,0.0249,0.02225,0.01025,0.01425,0.02336,0.00178,0.01396,201,2,False
vm_04044,4044,0,15.88,315.88,586.54,570.66,0.17346,0.06269,0.10225,0.03956,0.15764,1.1223,0.044,0.01913,0.01113,0.01413,0.02104,0.00332,0.01357,177,3,False
vm_04045,4045,0,15.89,315.89,627.55,611.67,0.46259,0.03,0.11903,0.17178,0.39388,1.2115,0.01,0.009,0.0005,0.001,0.00945,0.00314,0.00098,192,2,False
vm_04046,4046,0,15.89,315.89,4356.28,4340.39,0.39964,0.06778,0.1784,0.11062,0.35539,0.6499,0.0165,0.00993,0.0005,0.00193,0.01042,0.00237,0.00189,159,2,False
vm_04047,4047,0,15.9,315.9,2691.12,2675.22,0.08549,0.02534,0.0494,0.02005,0.07948,1.4169,0.0778,0.05271,0.01771,0.03271,0.05799,0.01421,0.03108,292,1,False
vm_04048,4048,0,15.9,315.9,12117.39,12101.49,0.47251,0.09313,0.21959,0.12646,0.42193,1.0599,0.0142,0.02102,0.00902,0.01302,0.02207,0.00424,0.01276,203,2,False
vm_04049,4049,0,15.9,315.9,483.56,467.66,0.1148,0.02192,0.05509,0.03317,0.10153,1.1604,0.0206,0.01248,0.00448,0.00748,0.01373,0.00501,0.00718,240,3,False
vm_04050,4050,0,15.9,315.9,2323.44,2307.54,0.04191,0.00452,0.01948,0.01246,0.03817,2.4856,0.0791,0.0648,0.0298,0.0448,0.07128,0.01408,0.04256,114,1,False
vm_04051,4051,0,15.91,315.91,11164.34,11148.43,0.09437,0.002,0.01,0.04687,0.07562,1.2206,0.0291,0.01192,0.00392,0.00692,0.01312,0.00531,0.00665,209,3,False
vm_04052,4052,0,15.91,315.91,6170.31,6154.4,0.11674,0.002,0.02638,0.0502,0.09666,1.6441,0.0182,0.01053,0.00253,0.00553,0.01159,0.00116,0.00531,221,3,False
vm_04053,4053,0,15.92,315.92,10079.18,10063.27,0.15645,0.00393,0.0584,0.05447,0.13466,1.5903,0.0467,0.01224,0.00424,0.00724,0.01346,0.00356,0.00695,181,3,False
vm_04054,4054,0,15.92,315.92,367.73,351.81,0.35243,0.03,0.09215,0.13014,0.30038,0.9033,0.0076,0.01696,0.00496,0.00896,0.01781,0.00069,0.00878,258,2,False
vm_04055,4055,0,15.93,315.93,4774.59,4758.67,0.03912,0.002,0.01258,0.01474,0.03322,1.6794,0.0258,0.02053,0.01253,0.01553,0.02258,0.00255,0.01491,39,3,False
vm_04056,4056,0,15.93,315.93,508.9,492.98,0.04342,0.001,0.01209,0.0174,0.0382,2.1287,0.0793,0.05083,0.01583,0.03083,0.05591,0.01393,0.02929,59,1,False
vm_04057,4057,0,15.93,315.93,6659.19,6643.26,0.16671,0.0468,0.08963,0.04283,0.14958,1.0763,0.0332,0.01288,0.00488,0.00788,0.01417,0.0022,0.00757,10,3,False
vm_04058,4058,0,15.93,315.93,12642.11,12626.18,0.08439,0.02414,0.04824,0.02008,0.07837,2.4446,0.068,0.06323,0.02823,0.04323,0.06955,0.00143,0.04107,119,1,False
vm_04059,4059,0,15.94,315.94,2244.48,2228.54,0.26275,0.1107,0.165,0.0543,0.24103,1.7213,0.03,0.0104,0.0024,0.0054,0.01145,0.00326,0.00519,41,3,False
vm_04060,4060,0,15.97,315.97,9433.47,9417.5,0.11972,0.04573,0.07215,0.02643,0.10915,1.8612,0.0421,0.01322,0.00522,0.00822,0.01455,0.00283,0.00789,189,3,False
vm_04061,4061,0,15.98,315.98,12852.33,12836.35,0.03047,0.001,0.005,0.01415,0.02622,2.4247,0.0731,0.07154,0.03654,0.05154,0.07869,0.0031,0.04896,122,1,False
vm_04062,4062,0,15.98,315.98,7623.92,7607.93,0.0493,0.001,0.00988,0.0219,0.04273,2.0348,0.0555,0.06571,0.03071,0.04571,0.07229,0.01484,0.04343,188,1,False
vm_04063,4063,0,16.0,316.0,8216.59,8200.59,0.18331,0.06036,0.10427,0.04391,0.16575,1.3886,0.0251,0.01926,0.01126,0.01426,0.02119,0.00178,0.01369,251,3,False
vm_04064,4064,0,16.0,316.0,817.68,801.68,0.05106,0.001,0.01266,0.02133,0.04466,1.6936,0.0232,0.05238,0.01738,0.03238,0.05762,0.01184,0.03077,91,1,False
vm_04065,4065,0,16.01,316.01,328.56,312.55,0.10497,0.002,0.01,0.05276,0.08386,1.3767,0.0419,0.01918,0.01118,0.01418,0.0211,0.00215,0.01362,212,3,False
vm_04066,4066,0,16.01,316.01,5460.52,5444.52,0.04139,0.001,0.00674,0.01925,0.03562,1.8557,0.0253,0.05936,0.02436,0.03936,0.06529,0.0022,0.03739,201,1,False
vm_04067,4067,0,16.01,316.01,822.84,806.83,0.05996,0.01005,0.03001,0.01664,0.05497,2.1578,0.0678,0.0819,0.0469,0.0619,0.09009,0.00309,0.0588,267,1,False
vm_04068,4068,0,16.01,316.01,10888.45,10872.43,0.1416,0.00977,0.05685,0.04708,0.12276,1.1442,0.0354,0.01735,0.00935,0.01235,0.01908,0.00291,0.01185,154,3,False
vm_04069,4069,0,16.05,316.05,455.83,439.78,0.23973,0.10873,0.15551,0.04679,0.22101,1.8397,0.0462,0.01694,0.00894,0.01194,0.01863,0.00518,0.01146,194,3,False
vm_04070,4070,0,16.05,316.05,4059.68,4043.63,0.15765,0.002,0.04155,0.0645,0.13185,1.3966,0.0462,0.01551,0.00751,0.01051,0.01706,0.00267,0.01009,27,3,False
vm_04071,4071,0,16.05,316.05,11396.36,11380.31,0.0919,0.01826,0.04771,0.02455,0.08454,1.7518,0.0745,0.06964,0.03464,0.04964,0.07661,0.00881,0.04716,193,1,False
vm_04072,4072,0,16.05,316.05,350.57,334.51,0.10936,0.002,0.02027,0.04949,0.08956,1.82,0.0182,0.01905,0.01105,0.01405,0.02095,0.00362,0.01349,222,3,False
vm_04073,4073,0,16.06,316.06,325.5,309.44,0.15873,0.02603,0.07342,0.04739,0.13978,1.1156,0.0456,0.01418,0.00618,0.00918,0.0156,0.00134,0.00881,106,3,False
vm_04074,4074,0,16.07,316.07,2336.65,2320.59,0.08224,0.002,0.0197,0.03475,0.06835,1.1231,0.029,0.01217,0.00417,0.00717,0.01339,0.00481,0.00688,148,3,False
vm_04075,4075,0,16.07,316.07,5703.4,5687.33,0.07142,0.002,0.01,0.03412,0.05777,1.8998,0.015,0.01248,0.00448,0.00748,0.01372,0.001,0.00718,134,3,False
vm_04076,4076,0,16.08,316.08,536.67,520.6,0.40089,0.03,0.08,0.16045,0.33671,1.1018,0.0225,0.02075,0.00875,0.01275,0.02178,0.00193,0.01249,94,2,False
vm_04077,4077,0,16.08,316.08,429.13,413.06,0.4229,0.08188,0.19555,0.11367,0.37743,0.9326,0.0205,0.01259,0.00059,0.00459,0.01322,0.00329,0.0045,269,2,False
vm_04078,4078,0,16.09,316.09,7471.45,7455.36,0.06804,0.001,0.01481,0.02957,0.05917,1.8713,0.0542,0.06631,0.03131,0.04631,0.07294,0.00854,0.04399,125,1,False
vm_04079,4079,0,16.09,316.09,6053.08,6036.99,0.15007,0.01345,0.06224,0.04879,0.13055,1.126,0.0239,0.01936,0.01136,0.01436,0.02129,0.00192,0.01378,11,3,False
vm_04080,4080,0,16.11,316.11,506.37,490.26,0.09624,0.02052,0.05081,0.02524,0.08867,1.3577,0.0755,0.05924,0.02424,0.03924,0.06517,0.01416,0.03728,293,1,False
vm_04081,4081,0,16.11,316.11,10132.86,10116.75,0.10718,0.002,0.016,0.05066,0.08691,1.7557,0.0189,0.01405,0.00605,0.00905,0.01545,0.00151,0.00868,294,3,False
vm_04082,4082,0,16.11,316.11,4838.48,4822.36,0.06428,0.00576,0.02916,0.01951,0.05842,2.2316,0.0686,0.07103,0.03603,0.05103,0.07813,0.00345,0.04848,3,1,False
vm_04083,4083,0,16.12,316.12,3767.17,3751.06,0.19266,0.04639,0.09863,0.05224,0.17176,1.262,0.0386,0.02158,0.01358,0.01658,0.02374,0.00384,0.01591,167,3,False
vm_04084,4084,0,16.12,316.12,663.49,647.37,0.07624,0.002,0.01,0.0368,0.06152,1.3433,0.0327,0.01585,0.00785,0.01085,0.01743,0.00297,0.01041,7,3,False
vm_04085,4085,0,16.12,316.12,321.87,305.74,0.05459,0.01072,0.02827,0.01462,0.0502,2.0886,0.0252,0.06298,0.02798,0.04298,0.06928,0.01488,0.04083,123,1,False
vm_04086,4086,0,16.12,316.12,9154.36,9138.23,0.0749,0.00518,0.03307,0.02324,0.06793,1.459,0.0366,0.07441,0.03941,0.05441,0.08185,0.00944,0.05169,184,1,False
vm_04087,4087,0,16.14,316.14,6712.04,6695.9,0.04972,0.001,0.01333,0.02022,0.04366,2.1849,0.0436,0.06586,0.03086,0.04586,0.07245,0.00647,0.04357,34,1,False
vm_04088,4088,0,16.15,316.15,820.44,804.29,0.12624,0.002,0.02768,0.05476,0.10434,1.3232,0.0309,0.00977,0.00177,0.00477,0.01074,0.005,0.00458,72,3,False
vm_04089,4089,0,16.16,316.16,9659.53,9643.37,0.11259,0.002,0.01122,0.05631,0.09006,1.8277,0.0323,0.01125,0.00325,0.00625,0.01238,0.00526,0.006,12,3,False
vm_04090,4090,0,16.17,316.17,524.37,508.2,0.04243,0.001,0.005,0.02079,0.03619,1.924,0.0233,0.06947,0.03447,0.04947,0.07642,0.00828,0.047,38,1,False
vm_04091,4091,0,16.17,316.17,546.91,530.74,0.14278,0.002,0.04252,0.0557,0.1205,1.4709,0.0496,0.01351,0.00551,0.00851,0.01486,0.00264,0.00817,83,3,False
vm_04092,4092,0,16.17,316.17,400.36,384.19,0.04311,0.001,0.005,0.02117,0.03676,2.0666,0.0513,0.05848,0.02348,0.03848,0.06433,0.01183,0.03656,20,1,False
vm_04093,4093,0,16.18,316.18,7984.89,7968.72,0.36659,0.03,0.08,0.14329,0.30927,0.8341,0.0207,0.01522,0.00322,0.00722,0.01598,0.00139,0.00707,252,2,False
vm_04094,4094,0,16.19,316.19,1928.81,1912.63,0.14492,0.00803,0.05692,0.04889,0.12536,1.4982,0.035,0.01346,0.00546,0.00846,0.0148,0.00357,0.00812,257,3,False
vm_04095,4095,0,16.2,316.2,8138.6,8122.4,0.05124,0.001,0.01842,0.01823,0.04577,1.6626,0.046,0.0524,0.0174,0.0324,0.05764,0.00816,0.03078,299,1,False
vm_04096,4096,0,16.21,316.21,8498.82,8482.6,0.402,0.06045,0.1743,0.11385,0.35646,1.013,0.0205,0.02155,0.00955,0.01355,0.02263,0.00482,0.01328,29,2,False
vm_04097,4097,0,16.21,316.21,2025.61,2009.4,0.08201,0.01009,0.03886,0.02397,0.07482,1.3042,0.0442,0.05561,0.02061,0.03561,0.06117,0.01325,0.03383,127,1,False
vm_04098,4098,0,16.22,316.22,339.58,323.36,0.08547,0.01361,0.04236,0.02395,0.07829,1.2541,0.0256,0.03461,0.005,0.01461,0.03807,0.00236,0.01388,39,1,False
vm_04099,4099,0,16.22,316.22,12812.89,12796.66,0.08483,0.03088,0.05246,0.01799,0.07944,1.2534,0.074,0.07506,0.04006,0.05506,0.08257,0.01187,0.05231,96,1,False
vm_04100,4100,0,16.23,316.23,11214.59,11198.36,0.08449,0.04159,0.05875,0.0143,0.0802,1.7869,0.0516,0.0666,0.0316,0.0466,0.07326,0.00138,0.04427,223,1,False
vm_04101,4101,0,16.23,316.23,5178.09,5161.86,0.10693,0.002,0.0156,0.05074,0.08663,1.6418,0.0126,0.01714,0.00914,0.01214,0.01885,0.00595,0.01165,91,3,False
vm_04102,4102,0,16.23,316.23,2884.1,2867.87,0.44986,0.10926,0.22279,0.11353,0.40445,1.2193,0.0223,0.01296,0.00096,0.00496,0.0136,0.00313,0.00486,279,2,False
vm_04103,4103,0,16.25,316.25,6664.41,6648.16,0.5731,0.24171,0.35217,0.11046,0.52891,1.3873,0.0197,0.02114,0.00914,0.01314,0.0222,0.00358,0.01288,169,2,False
vm_04104,4104,0,16.26,316.26,4995.21,4978.95,0.0858,0.0207,0.04674,0.0217,0.07929,1.68,0.0672,0.06653,0.03153,0.04653,0.07318,0.01437,0.0442,283,1,False
vm_04105,4105,0,16.27,316.27,378.99,362.72,0.04277,0.00477,0.01997,0.01267,0.03897,1.6173,0.0716,0.04813,0.01313,0.02813,0.05295,0.01375,0.02673,221,1,False
vm_04106,4106,0,16.27,316.27,13598.51,13582.24,0.14491,0.00241,0.0533,0.05089,0.12456,1.2372,0.024,0.01506,0.00706,0.01006,0.01657,0.00344,0.00966,116,3,False
vm_04107,4107,0,16.27,316.27,5884.14,5867.87,0.17883,0.06964,0.10864,0.039,0.16324,1.9349,0.015,0.01664,0.00864,0.01164,0.0183,0.00155,0.01117,247,3,False
vm_04108,4108,0,16.28,316.28,5727.93,5711.65,0.04047,0.001,0.00666,0.01878,0.03483,1.331,0.0382,0.05486,0.01986,0.03486,0.06035,0.01047,0.03312,88,1,False
vm_04109,4109,0,16.29,316.29,9335.87,9319.58,0.08867,0.002,0.01,0.04371,0.07119,1.2789,0.0479,0.01424,0.00624,0.00924,0.01566,0.00566,0.00887,77,3,False
vm_04110,4110,0,16.29,316.29,8108.47,8092.18,0.43273,0.07461,0.19398,0.11937,0.38498,0.7048,0.0154,0.0135,0.0015,0.0055,0.01417,0.00202,0.00539,73,2,False
vm_04111,4111,0,16.3,316.3,4859.53,4843.23,0.6277,0.20997,0.34922,0.13924,0.57201,0.6879,0.01,0.01483,0.00283,0.00683,0.01557,0.00456,0.00669,13,2,False
