timestamp,job_id,task_index,vm_id,machine_id,event_type,priority,cpu_request,memory_request,true_cluster,is_ml_set
26,5733,0,vm_05733,pm_0654,0,212,0.2015,0.0167,3,False
26,5734,0,vm_05734,pm_0182,0,17,0.3582,0.0156,2,False
26,5735,0,vm_05735,pm_0520,0,26,0.2374,0.0235,3,False
26,5736,0,vm_05736,pm_0451,0,284,0.1238,0.0151,3,False
26,5737,0,vm_05737,pm_0535,0,148,0.1708,0.0145,3,False
26,5738,0,vm_05738,pm_0314,0,284,0.0484,0.071,1,False
26,5739,0,vm_05739,pm_0588,0,136,0.0364,0.0595,1,False
26,5740,0,vm_05740,pm_0254,0,188,0.5753,0.0189,2,False
26,5741,0,vm_05741,pm_0039,0,189,0.1128,0.0129,3,False
26,5742,0,vm_05742,pm_0399,0,198,0.3498,0.0152,2,False
26,5743,0,vm_05743,pm_0694,0,101,0.2072,0.0125,3,False
26,5744,0,vm_05744,pm_0436,0,90,0.1539,0.0123,3,False
26,5745,0,vm_05745,pm_0707,0,223,0.0833,0.0768,1,False
26,5746,0,vm_05746,pm_0423,0,4,0.1264,0.0158,3,False
26,5747,0,vm_05747,pm_0730,0,14,0.1248,0.008,3,False
26,5748,0,vm_05748,pm_0628,0,4,0.1072,0.0094,3,False
26,5749,0,vm_05749,pm_0141,0,229,0.2235,0.0138,3,False
26,5750,0,vm_05750,pm_0373,0,113,0.1766,0.0111,3,False
26,5751,0,vm_05751,pm_0541,0,3,0.1054,0.0475,1,False
26,5752,0,vm_05752,pm_0325,0,183,0.173,0.0191,3,False
26,5753,0,vm_05753,pm_0696,0,212,0.0687,0.0702,1,False
26,5754,0,vm_05754,pm_0644,0,246,0.2376,0.0135,3,False
26,5755,0,vm_05755,pm_0760,0,33,0.129,0.0119,3,False
26,5756,0,vm_05756,pm_0164,0,295,0.058,0.061,1,False
26,5757,0,vm_05757,pm_0110,0,195,0.1885,0.018,3,False
26,5758,0,vm_05758,pm_0147,0,126,0.3659,0.0147,2,False
26,5759,0,vm_05759,pm_0026,0,141,0.399,0.0241,2,False
26,5760,0,vm_05760,pm_0687,0,135,0.0831,0.0633,1,False
26,5761,0,vm_05761,pm_0151,0,127,0.1574,0.0118,3,False
26,5762,0,vm_05762,pm_0389,0,173,0.1798,0.0102,3,False
26,5763,0,vm_05763,pm_0608,0,217,0.1727,0.0158,3,False
26,5764,0,vm_05764,pm_0338,0,113,0.0534,0.0624,1,False
26,5765,0,vm_05765,pm_0631,0,11,0.2163,0.0107,3,False
26,5766,0,vm_05766,pm_0423,0,243,0.247,0.0142,3,False
26,5767,0,vm_05767,pm_0330,0,51,0.1078,0.0488,1,False
26,5768,0,vm_05768,pm_0111,0,185,0.0778,0.0562,1,False
26,5769,0,vm_05769,pm_0325,0,232,0.0831,0.063,1,False
26,5770,0,vm_05770,pm_0196,0,1,0.135,0.0123,3,False
26,5771,0,vm_05771,pm_0635,0,0,0.1588,0.011,3,False
26,5772,0,vm_05772,pm_0371,0,238,0.0867,0.0154,3,False
26,5773,0,vm_05773,pm_0114,0,54,0.0387,0.0646,1,False
26,5774,0,vm_05774,pm_0673,0,219,0.0925,0.0103,3,False
26,5775,0,vm_05775,pm_0353,0,103,0.0684,0.0569,1,False
26,5776,0,vm_05776,pm_0185,0,276,0.086,0.0652,1,False
26,5777,0,vm_05777,pm_0706,0,9,0.0963,0.0118,3,False
26,5778,0,vm_05778,pm_0137,0,103,0.0441,0.0583,1,False
26,5779,0,vm_05779,pm_0178,0,197,0.0846,0.0155,3,False
26,5780,0,vm_05780,pm_0709,0,13,0.0821,0.0651,1,False
26,5781,0,vm_05781,pm_0046,0,167,0.1256,0.0184,3,False
26,5782,0,vm_05782,pm_0338,0,29,0.3946,0.0141,2,False
26,5783,0,vm_05783,pm_0135,0,13,0.1487,0.0156,3,False
26,5784,0,vm_05784,pm_0727,0,237,0.0583,0.052,1,False
26,5785,0,vm_05785,pm_0341,0,61,0.0694,0.0715,1,False
26,5786,0,vm_05786,pm_0168,0,109,0.1835,0.0186,3,False
26,5787,0,vm_05787,pm_0740,0,159,0.0532,0.0539,1,False
26,5788,0,vm_05788,pm_0352,0,54,0.1459,0.0109,3,False
26,5789,0,vm_05789,pm_0681,0,248,0.1276,0.0096,3,False
26,5790,0,vm_05790,pm_0750,0,255,0.1099,0.0498,1,False
26,5791,0,vm_05791,pm_0467,0,21,0.0488,0.0653,1,False
26,5792,0,vm_05792,pm_0439,0,102,0.2173,0.0203,3,False
26,5793,0,vm_05793,pm_0495,0,300,0.1108,0.0128,3,False
26,5794,0,vm_05794,pm_0784,0,263,0.126,0.0136,3,False
26,5795,0,vm_05795,pm_0774,0,235,0.3582,0.0148,2,False
26,5796,0,vm_05796,pm_0432,0,232,0.0931,0.0142,3,False
26,5797,0,vm_05797,pm_0429,0,167,0.0822,0.0606,1,False
26,5798,0,vm_05798,pm_0534,0,232,0.0894,0.0183,3,False
26,5799,0,vm_05799,pm_0292,0,4,0.1384,0.0175,3,False
26,5800,0,vm_05800,pm_0259,0,44,0.0812,0.0334,1,False
26,5801,0,vm_05801,pm_0471,0,45,0.0966,0.053,1,False
26,5802,0,vm_05802,pm_0603,0,163,0.0706,0.0724,1,False
26,5803,0,vm_05803,pm_0192,0,168,0.0683,0.0638,1,False
26,5804,0,vm_05804,pm_0204,0,163,0.2405,0.0098,3,False
26,5805,0,vm_05805,pm_0533,0,255,0.04,0.0534,1,False
26,5806,0,vm_05806,pm_0331,0,65,0.0937,0.078,1,False
26,5807,0,vm_05807,pm_0655,0,259,0.068,0.0691,1,False
26,5808,0,vm_05808,pm_0384,0,87,0.111,0.0126,3,False
26,5809,0,vm_05809,pm_0173,0,239,0.1658,0.0138,3,False
26,5810,0,vm_05810,pm_0709,0,58,0.3627,0.0102,2,False
26,5811,0,vm_05811,pm_0064,0,169,0.0694,0.047,1,False
26,5812,0,vm_05812,pm_0788,0,257,0.1286,0.0156,3,False
26,5813,0,vm_05813,pm_0389,0,45,0.1585,0.0161,3,False
26,5814,0,vm_05814,pm_0201,0,1,0.0854,0.072,1,False
26,5815,0,vm_05815,pm_0780,0,128,0.0643,0.0703,1,False
26,5816,0,vm_05816,pm_0021,0,268,0.0912,0.0517,1,False
26,5817,0,vm_05817,pm_0364,0,277,0.0319,0.0422,1,False
26,5818,0,vm_05818,pm_0359,0,16,0.3978,0.0123,2,False
26,5819,0,vm_05819,pm_0645,0,186,0.1847,0.0134,3,False
26,5820,0,vm_05820,pm_0592,0,115,0.3102,0.0198,2,False
26,5821,0,vm_05821,pm_0584,0,258,0.1136,0.0176,3,False
26,5822,0,vm_05822,pm_0509,0,248,0.3374,0.0191,2,False
26,5823,0,vm_05823,pm_0585,0,197,0.2045,0.0224,3,False
26,5824,0,vm_05824,pm_0416,0,226,0.2051,0.0104,3,False
26,5825,0,vm_05825,pm_0560,0,176,0.0304,0.0666,1,False
26,5826,0,vm_05826,pm_0082,0,242,0.048,0.067,1,False
26,5827,0,vm_05827,pm_0143,0,34,0.0815,0.0197,3,False
26,5828,0,vm_05828,pm_0443,0,134,0.0398,0.0792,1,False
26,5829,0,vm_05829,pm_0323,0,9,0.0632,0.0548,1,False
26,5830,0,vm_05830,pm_0012,0,182,0.3635,0.0189,2,False
26,5831,0,vm_05831,pm_0089,0,201,0.0993,0.0115,3,False
26,5832,0,vm_05832,pm_0066,0,18,0.3981,0.015,2,False
26,5833,0,vm_05833,pm_0586,0,22,0.1468,0.011,3,False
26,5834,0,vm_05834,pm_0180,0,94,0.6053,0.0172,2,False
26,5835,0,vm_05835,pm_0376,0,63,0.1893,0.0115,3,False
26,5836,0,vm_05836,pm_0483,0,219,0.1872,0.0147,3,False
26,5837,0,vm_05837,pm_0078,0,95,0.1673,0.0172,3,False
27,5838,0,vm_05838,pm_0437,0,264,0.5151,0.0152,2,False
27,5839,0,vm_05839,pm_0041,0,156,0.1757,0.0144,3,False
27,5840,0,vm_05840,pm_0712,0,206,0.114,0.0101,3,False
27,5841,0,vm_05841,pm_0720,0,273,0.479,0.0173,2,False
27,5842,0,vm_05842,pm_0078,0,245,0.0633,0.0537,1,False
27,5843,0,vm_05843,pm_0263,0,198,0.0582,0.0566,1,False
27,5844,0,vm_05844,pm_0727,0,284,0.0669,0.053,1,False
27,5845,0,vm_05845,pm_0644,0,82,0.205,0.0165,3,False
27,5846,0,vm_05846,pm_0467,0,132,0.0839,0.0679,1,False
27,5847,0,vm_05847,pm_0056,0,104,0.0612,0.052,1,False
27,5848,0,vm_05848,pm_0159,0,236,0.1927,0.014,3,False
27,5849,0,vm_05849,pm_0307,0,68,0.0767,0.0395,1,False
27,5850,0,vm_05850,pm_0387,0,183,0.4658,0.0172,2,False
27,5851,0,vm_05851,pm_0758,0,117,0.0461,0.0593,1,False
27,5852,0,vm_05852,pm_0569,0,179,0.1667,0.017,3,False
27,5853,0,vm_05853,pm_0125,0,270,0.1359,0.0146,3,False
27,5854,0,vm_05854,pm_0379,0,89,0.173,0.0161,3,False
27,5855,0,vm_05855,pm_0434,0,87,0.5588,0.0149,2,False
27,5856,0,vm_05856,pm_0083,0,82,0.1125,0.0144,3,False
27,5857,0,vm_05857,pm_0019,0,19,0.0564,0.0731,1,False
27,5858,0,vm_05858,pm_0433,0,106,0.053,0.0584,1,False
27,5859,0,vm_05859,pm_0058,0,271,0.0711,0.0634,1,False
27,5860,0,vm_05860,pm_0584,0,97,0.1778,0.0131,3,False
27,5861,0,vm_05861,pm_0528,0,231,0.2949,0.0221,2,False
27,5862,0,vm_05862,pm_0420,0,56,0.382,0.0253,2,False
27,5863,0,vm_05863,pm_0562,0,148,0.0603,0.0563,1,False
27,5864,0,vm_05864,pm_0002,0,234,0.4889,0.0141,2,False
27,5865,0,vm_05865,pm_0384,0,136,0.1285,0.0146,3,False
27,5866,0,vm_05866,pm_0447,0,266,0.4681,0.0201,2,False
27,5867,0,vm_05867,pm_0455,0,228,0.1475,0.0153,3,False
27,5868,0,vm_05868,pm_0194,0,281,0.081,0.0582,1,False
27,5869,0,vm_05869,pm_0177,0,201,0.1533,0.0176,3,False
27,5870,0,vm_05870,pm_0595,0,231,0.0829,0.0129,3,False
27,5871,0,vm_05871,pm_0407,0,18,0.0573,0.0498,1,False
27,5872,0,vm_05872,pm_0508,0,15,0.0721,0.0799,1,False
27,5873,0,vm_05873,pm_0478,0,55,0.131,0.0142,3,False
27,5874,0,vm_05874,pm_0307,0,113,0.1223,0.0105,3,False
27,5875,0,vm_05875,pm_0254,0,67,0.4947,0.0151,2,False
27,5876,0,vm_05876,pm_0325,0,77,0.0528,0.0681,1,False
27,5877,0,vm_05877,pm_0337,0,29,0.1507,0.02,3,False
27,5878,0,vm_05878,pm_0426,0,6,0.1538,0.0129,3,False
27,5879,0,vm_05879,pm_0025,0,151,0.5016,0.0147,2,False
27,5880,0,vm_05880,pm_0770,0,21,0.4084,0.0102,2,False
27,5881,0,vm_05881,pm_0062,0,29,0.0653,0.0449,1,False
27,5882,0,vm_05882,pm_0704,0,166,0.1656,0.0139,3,False
27,5883,0,vm_05883,pm_0069,0,147,0.0942,0.062,1,False
27,5884,0,vm_05884,pm_0197,0,48,0.0815,0.0105,3,False
27,5885,0,vm_05885,pm_0648,0,297,0.4111,0.011,2,False
27,5886,0,vm_05886,pm_0300,0,261,0.584,0.0115,2,False
27,5887,0,vm_05887,pm_0488,0,180,0.4415,0.0129,2,False
27,5888,0,vm_05888,pm_0194,0,289,0.1799,0.0111,3,False
27,5889,0,vm_05889,pm_0369,0,121,0.1475,0.0127,3,False
27,5890,0,vm_05890,pm_0547,0,123,0.4839,0.0154,2,False
27,5891,0,vm_05891,pm_0062,0,265,0.1567,0.0168,3,False
27,5892,0,vm_05892,pm_0156,0,27,0.0924,0.019,3,False
27,5893,0,vm_05893,pm_0389,0,258,0.5317,0.0192,2,False
27,5894,0,vm_05894,pm_0402,0,76,0.0544,0.0668,1,False
27,5895,0,vm_05895,pm_0104,0,193,0.3221,0.009,2,False
27,5896,0,vm_05896,pm_0407,0,34,0.0544,0.0637,1,False
27,5897,0,vm_05897,pm_0312,0,113,0.1015,0.0121,3,False
27,5898,0,vm_05898,pm_0177,0,61,0.0918,0.0706,1,False
27,5899,0,vm_05899,pm_0499,0,51,0.0633,0.0129,3,False
27,5900,0,vm_05900,pm_0591,0,115,0.5759,0.0201,2,False
27,5901,0,vm_05901,pm_0497,0,46,0.0687,0.0172,3,False
27,5902,0,vm_05902,pm_0303,0,100,0.3518,0.0195,2,False
27,5903,0,vm_05903,pm_0509,0,278,0.0968,0.0607,1,False
27,5904,0,vm_05904,pm_0787,0,106,0.09,0.0443,1,False
27,5905,0,vm_05905,pm_0096,0,34,0.0661,0.0388,1,False
27,5906,0,vm_05906,pm_0526,0,287,0.1234,0.0161,3,False
27,5907,0,vm_05907,pm_0670,0,1,0.4881,0.0188,2,False
27,5908,0,vm_05908,pm_0337,0,238,0.2217,0.0159,3,False
27,5909,0,vm_05909,pm_0395,0,271,0.0664,0.0692,1,False
27,5910,0,vm_05910,pm_0445,0,143,0.0862,0.0644,1,False
27,5911,0,vm_05911,pm_0192,0,91,0.5402,0.0124,2,False
27,5912,0,vm_05912,pm_0117,0,220,0.2503,0.0179,3,False
27,5913,0,vm_05913,pm_0181,0,53,0.23,0.0152,3,False
27,5914,0,vm_05914,pm_0280,0,227,0.3389,0.0177,2,False
27,5915,0,vm_05915,pm_0750,0,32,0.4159,0.0158,2,False
27,5916,0,vm_05916,pm_0371,0,213,0.0676,0.0643,1,False
27,5917,0,vm_05917,pm_0362,0,135,0.1674,0.0126,3,False
27,5918,0,vm_05918,pm_0208,0,247,0.0963,0.0178,3,False
27,5919,0,vm_05919,pm_0197,0,52,0.0705,0.0843,1,False
27,5920,0,vm_05920,pm_0525,0,63,0.0922,0.0114,3,False
27,5921,0,vm_05921,pm_0329,0,36,0.0363,0.0619,1,False
27,5922,0,vm_05922,pm_0659,0,211,0.0892,0.0134,3,False
27,5923,0,vm_05923,pm_0635,0,11,0.0763,0.0788,1,False
27,5924,0,vm_05924,pm_0639,0,83,0.1759,0.0183,3,False
27,5925,0,vm_05925,pm_0660,0,93,0.0751,0.0666,1,False
27,5926,0,vm_05926,pm_0069,0,206,0.0507,0.0123,3,False
27,5927,0,vm_05927,pm_0222,0,37,0.2131,0.0165,3,False
27,5928,0,vm_05928,pm_0462,0,202,0.1906,0.0169,3,False
27,5929,0,vm_05929,pm_0203,0,269,0.1189,0.0108,3,False
27,5930,0,vm_05930,pm_0757,0,74,0.1606,0.0106,3,False
27,5931,0,vm_05931,pm_0781,0,127,0.0594,0.0488,1,False
27,5932,0,vm_05932,pm_0451,0,151,0.0747,0.0706,1,False
27,5933,0,vm_05933,pm_0403,0,9,0.0636,0.0522,1,False
27,5934,0,vm_05934,pm_0767,0,37,0.1611,0.0142,3,False
27,5935,0,vm_05935,pm_0362,0,104,0.0664,0.0511,1,False
27,5936,0,vm_05936,pm_0758,0,164,0.161,0.0135,3,False
27,5937,0,vm_05937,pm_0070,0,31,0.1625,0.0124,3,False
27,5938,0,vm_05938,pm_0475,0,211,0.0329,0.0714,1,False
27,5939,0,vm_05939,pm_0585,0,13,0.0666,0.0506,1,False
27,5940,0,vm_05940,pm_0499,0,229,0.078,0.0634,1,False
27,5941,0,vm_05941,pm_0091,0,131,0.3542,0.0118,2,False
27,5942,0,vm_05942,pm_0341,0,151,0.1136,0.0678,1,False
27,5943,0,vm_05943,pm_0541,0,95,0.0477,0.0477,1,False
27,5944,0,vm_05944,pm_0069,0,9,0.1152,0.0156,3,False
27,5945,0,vm_05945,pm_0700,0,15,0.189,0.0085,3,False
27,5946,0,vm_05946,pm_0731,0,166,0.0437,0.0546,1,False
27,5947,0,vm_05947,pm_0705,0,95,0.0455,0.0612,1,False
27,5948,0,vm_05948,pm_0659,0,17,0.0445,0.0424,1,False
27,5949,0,vm_05949,pm_0019,0,6,0.1419,0.0188,3,False
27,5950,0,vm_05950,pm_0021,0,183,0.1812,0.0139,3,False
27,5951,0,vm_05951,pm_0692,0,244,0.0771,0.0616,1,False
27,5952,0,vm_05952,pm_0169,0,81,0.0626,0.0703,1,False
27,5953,0,vm_05953,pm_0415,0,130,0.1825,0.0188,3,False
27,5954,0,vm_05954,pm_0101,0,128,0.12,0.0153,3,False
27,5955,0,vm_05955,pm_0535,0,288,0.06,0.0606,1,False
27,5956,0,vm_05956,pm_0717,0,73,0.1209,0.017,3,False
27,5957,0,vm_05957,pm_0746,0,58,0.0933,0.059,1,False
27,5958,0,vm_05958,pm_0415,0,71,0.0614,0.0651,1,False
27,5959,0,vm_05959,pm_0105,0,159,0.1524,0.0105,3,False
27,5960,0,vm_05960,pm_0040,0,86,0.1041,0.0133,3,False
27,5961,0,vm_05961,pm_0341,0,16,0.069,0.0497,1,False
27,5962,0,vm_05962,pm_0192,0,88,0.139,0.0115,3,False
27,5963,0,vm_05963,pm_0763,0,148,0.5498,0.0199,2,False
27,5964,0,vm_05964,pm_0671,0,5,0.2246,0.0207,3,False
27,5965,0,vm_05965,pm_0302,0,83,0.3986,0.0219,2,False
28,5966,0,vm_05966,pm_0741,0,83,0.2066,0.0151,3,False
28,5967,0,vm_05967,pm_0246,0,249,0.1467,0.0157,3,False
28,5968,0,vm_05968,pm_0071,0,153,0.077,0.0545,1,False
28,5969,0,vm_05969,pm_0354,0,71,0.1597,0.0148,3,False
28,5970,0,vm_05970,pm_0056,0,108,0.1468,0.0095,3,False
28,5971,0,vm_05971,pm_0365,0,111,0.135,0.0184,3,False
28,5972,0,vm_05972,pm_0009,0,171,0.0851,0.0535,1,False
28,5973,0,vm_05973,pm_0234,0,186,0.1393,0.0087,3,False
28,5974,0,vm_05974,pm_0694,0,284,0.1097,0.0189,3,False
28,5975,0,vm_05975,pm_0680,0,272,0.0374,0.0584,1,False
28,5976,0,vm_05976,pm_0070,0,17,0.1858,0.0112,3,False
28,5977,0,vm_05977,pm_0202,0,167,0.0384,0.0575,1,False
28,5978,0,vm_05978,pm_0349,0,81,0.051,0.0581,1,False
28,5979,0,vm_05979,pm_0552,0,74,0.4892,0.0115,2,False
28,5980,0,vm_05980,pm_0331,0,248,0.3555,0.009,2,False
28,5981,0,vm_05981,pm_0024,0,130,0.1822,0.0169,3,False
28,5982,0,vm_05982,pm_0773,0,200,0.0685,0.0455,1,False
28,5983,0,vm_05983,pm_0559,0,295,0.1767,0.0118,3,False
28,5984,0,vm_05984,pm_0172,0,67,0.0651,0.0422,1,False
28,5985,0,vm_05985,pm_0448,0,19,0.0477,0.0623,1,False
28,5986,0,vm_05986,pm_0044,0,270,0.0917,0.056,1,False
28,5987,0,vm_05987,pm_0685,0,92,0.4687,0.0097,2,False
28,5988,0,vm_05988,pm_0217,0,132,0.1902,0.013,3,False
28,5989,0,vm_05989,pm_0682,0,294,0.1255,0.0206,3,False
28,5990,0,vm_05990,pm_0586,0,295,0.203,0.0154,3,False
28,5991,0,vm_05991,pm_0668,0,134,0.0619,0.0738,1,False
28,5992,0,vm_05992,pm_0665,0,32,0.3792,0.0211,2,False
28,5993,0,vm_05993,pm_0781,0,292,0.3811,0.0103,2,False
28,5994,0,vm_05994,pm_0770,0,31,0.3712,0.0172,2,False
28,5995,0,vm_05995,pm_0458,0,42,0.0491,0.0408,1,False
28,5996,0,vm_05996,pm_0435,0,291,0.1908,0.0131,3,False
28,5997,0,vm_05997,pm_0279,0,280,0.4914,0.0164,2,False
28,5998,0,vm_05998,pm_0393,0,107,0.1771,0.0106,3,False
28,5999,0,vm_05999,pm_0468,0,95,0.4125,0.0163,2,False
28,6000,0,vm_06000,pm_0148,0,65,0.0939,0.0469,1,False
28,6001,0,vm_06001,pm_0377,0,8,0.0712,0.0164,3,False
28,6002,0,vm_06002,pm_0522,0,229,0.0979,0.0586,1,False
28,6003,0,vm_06003,pm_0188,0,220,0.1314,0.0162,3,False
28,6004,0,vm_06004,pm_0145,0,277,0.114,0.0158,3,False
28,6005,0,vm_06005,pm_0362,0,98,0.0915,0.0604,1,False
28,6006,0,vm_06006,pm_0639,0,270,0.1021,0.0139,3,False
28,6007,0,vm_06007,pm_0182,0,262,0.3595,0.0185,2,False
28,6008,0,vm_06008,pm_0460,0,163,0.0912,0.0598,1,False
28,6009,0,vm_06009,pm_0590,0,15,0.2271,0.0119,3,False
28,6010,0,vm_06010,pm_0663,0,168,0.0409,0.0512,1,False
28,6011,0,vm_06011,pm_0305,0,20,0.1117,0.0097,3,False
28,6012,0,vm_06012,pm_0091,0,27,0.1596,0.0127,3,False
28,6013,0,vm_06013,pm_0611,0,82,0.1029,0.0151,3,False
28,6014,0,vm_06014,pm_0458,0,272,0.4745,0.0176,2,False
28,6015,0,vm_06015,pm_0701,0,35,0.3812,0.0149,2,False
28,6016,0,vm_06016,pm_0194,0,275,0.0666,0.0123,3,False
28,6017,0,vm_06017,pm_0645,0,232,0.0529,0.0626,1,False
28,6018,0,vm_06018,pm_0716,0,103,0.3312,0.015,2,False
28,6019,0,vm_06019,pm_0577,0,5,0.4069,0.0139,2,False
28,6020,0,vm_06020,pm_0358,0,22,0.0515,0.0464,1,False
28,6021,0,vm_06021,pm_0114,0,169,0.5667,0.0153,2,False
28,6022,0,vm_06022,pm_0326,0,151,0.1425,0.015,3,False
28,6023,0,vm_06023,pm_0598,0,243,0.1448,0.0079,3,False
28,6024,0,vm_06024,pm_0201,0,240,0.0817,0.0671,1,False
28,6025,0,vm_06025,pm_0386,0,260,0.0947,0.0462,1,False
28,6026,0,vm_06026,pm_0172,0,45,0.0495,0.0583,1,False
28,6027,0,vm_06027,pm_0283,0,272,0.1401,0.0098,3,False
28,6028,0,vm_06028,pm_0575,0,74,0.0667,0.0635,1,False
28,6029,0,vm_06029,pm_0578,0,282,0.1803,0.0126,3,False
28,6030,0,vm_06030,pm_0031,0,195,0.0676,0.0544,1,False
28,6031,0,vm_06031,pm_0006,0,22,0.0822,0.0108,3,False
28,6032,0,vm_06032,pm_0666,0,86,0.0484,0.0494,1,False
28,6033,0,vm_06033,pm_0025,0,120,0.1447,0.0162,3,False
28,6034,0,vm_06034,pm_0296,0,148,0.0873,0.0542,1,False
28,6035,0,vm_06035,pm_0610,0,149,0.2019,0.014,3,False
28,6036,0,vm_06036,pm_0113,0,64,0.0656,0.0468,1,False
28,6037,0,vm_06037,pm_0311,0,159,0.0938,0.0108,3,False
28,6038,0,vm_06038,pm_0437,0,283,0.1901,0.0093,3,False
28,6039,0,vm_06039,pm_0007,0,81,0.0717,0.0516,1,False
28,6040,0,vm_06040,pm_0727,0,6,0.124,0.0164,3,False
28,6041,0,vm_06041,pm_0359,0,181,0.0767,0.006,3,False
28,6042,0,vm_06042,pm_0548,0,13,0.0578,0.0479,1,False
28,6043,0,vm_06043,pm_0360,0,182,0.3928,0.0101,2,False
28,6044,0,vm_06044,pm_0348,0,43,0.0612,0.0551,1,False
28,6045,0,vm_06045,pm_0584,0,173,0.1659,0.0143,3,False
28,6046,0,vm_06046,pm_0747,0,13,0.1563,0.016,3,False
28,6047,0,vm_06047,pm_0548,0,299,0.0899,0.0507,1,False
28,6048,0,vm_06048,pm_0771,0,72,0.3557,0.0133,2,False
28,6049,0,vm_06049,pm_0055,0,222,0.1038,0.0123,3,False
28,6050,0,vm_06050,pm_0078,0,1,0.1748,0.0139,3,False
28,6051,0,vm_06051,pm_0330,0,209,0.2983,0.0178,2,False
28,6052,0,vm_06052,pm_0525,0,260,0.1314,0.0151,3,False
28,6053,0,vm_06053,pm_0459,0,89,0.6465,0.0144,2,False
28,6054,0,vm_06054,pm_0389,0,251,0.0407,0.0603,1,False
28,6055,0,vm_06055,pm_0046,0,46,0.1161,0.0071,3,False
28,6056,0,vm_06056,pm_0789,0,162,0.4563,0.014,2,False
28,6057,0,vm_06057,pm_0591,0,115,0.2785,0.0146,2,False
28,6058,0,vm_06058,pm_0515,0,78,0.5394,0.0176,2,False
28,6059,0,vm_06059,pm_0122,0,7,0.1021,0.0142,3,False
28,6060,0,vm_06060,pm_0791,0,22,0.1258,0.0158,3,False
28,6061,0,vm_06061,pm_0512,0,268,0.066,0.0532,1,False
28,6062,0,vm_06062,pm_0144,0,278,0.0758,0.0387,1,False
28,6063,0,vm_06063,pm_0492,0,30,0.5709,0.0148,2,False
28,6064,0,vm_06064,pm_0481,0,169,0.2559,0.0109,2,False
28,6065,0,vm_06065,pm_0562,0,129,0.0547,0.0641,1,False
28,6066,0,vm_06066,pm_0024,0,156,0.106,0.0188,3,False
28,6067,0,vm_06067,pm_0664,0,21,0.3891,0.0176,2,False
28,6068,0,vm_06068,pm_0107,0,125,0.0503,0.0642,1,False
28,6069,0,vm_06069,pm_0180,0,168,0.0959,0.051,1,False
28,6070,0,vm_06070,pm_0424,0,165,0.0752,0.0719,1,False
28,6071,0,vm_06071,pm_0058,0,156,0.1363,0.0136,3,False
28,6072,0,vm_06072,pm_0567,0,21,0.0715,0.0602,1,False
28,6073,0,vm_06073,pm_0594,0,263,0.0544,0.0437,1,False
28,6074,0,vm_06074,pm_0638,0,262,0.3131,0.0142,2,False
28,6075,0,vm_06075,pm_0137,0,211,0.0429,0.0622,1,False
28,6076,0,vm_06076,pm_0623,0,163,0.0538,0.0375,1,False
28,6077,0,vm_06077,pm_0328,0,135,0.0864,0.0456,1,False
28,6078,0,vm_06078,pm_0151,0,251,0.5467,0.0232,2,False
28,6079,0,vm_06079,pm_0219,0,204,0.4522,0.0135,2,False
28,6080,0,vm_06080,pm_0701,0,241,0.0399,0.0682,1,False
28,6081,0,vm_06081,pm_0257,0,278,0.3042,0.0124,2,False
28,6082,0,vm_06082,pm_0323,0,60,0.1192,0.0107,3,False
28,6083,0,vm_06083,pm_0013,0,298,0.0922,0.0792,1,False
28,6084,0,vm_06084,pm_0431,0,94,0.0668,0.0839,1,False
28,6085,0,vm_06085,pm_0101,0,147,0.062,0.0644,1,False
28,6086,0,vm_06086,pm_0769,0,258,0.3736,0.0131,2,False
28,6087,0,vm_06087,pm_0441,0,29,0.0651,0.0151,3,False
28,6088,0,vm_06088,pm_0184,0,17,0.0833,0.0605,1,False
28,6089,0,vm_06089,pm_0779,0,186,0.1015,0.0121,3,False
28,6090,0,vm_06090,pm_0791,0,211,0.0907,0.0702,1,False
28,6091,0,vm_06091,pm_0285,0,34,0.6146,0.009,2,False
28,6092,0,vm_06092,pm_0060,0,146,0.0953,0.0147,3,False
28,6093,0,vm_06093,pm_0015,0,281,0.1013,0.0627,1,False
28,6094,0,vm_06094,pm_0787,0,34,0.4383,0.0165,2,False
28,6095,0,vm_06095,pm_0002,0,75,0.0737,0.059,1,False
28,6096,0,vm_06096,pm_0022,0,71,0.1701,0.0134,3,False
28,6097,0,vm_06097,pm_0319,0,248,0.0897,0.0668,1,False
28,6098,0,vm_06098,pm_0591,0,56,0.1891,0.0137,3,False
28,6099,0,vm_06099,pm_0344,0,9,0.0886,0.0519,1,False
28,6100,0,vm_06100,pm_0739,0,212,0.1175,0.0103,3,False
28,6101,0,vm_06101,pm_0019,0,236,0.0483,0.0648,1,False
28,6102,0,vm_06102,pm_0771,0,233,0.154,0.0161,3,False
28,6103,0,vm_06103,pm_0362,0,222,0.0574,0.0687,1,False
28,6104,0,vm_06104,pm_0278,0,103,0.1284,0.01,3,False
28,6105,0,vm_06105,pm_0060,0,97,0.0615,0.066,1,False
28,6106,0,vm_06106,pm_0482,0,225,0.0593,0.0476,1,False
28,6107,0,vm_06107,pm_0249,0,221,0.5718,0.0125,2,False
28,6108,0,vm_06108,pm_0050,0,279,0.0792,0.0623,1,False
28,6109,0,vm_06109,pm_0760,0,42,0.0398,0.0551,1,False
28,6110,0,vm_06110,pm_0208,0,152,0.1636,0.017,3,False
28,6111,0,vm_06111,pm_0170,0,289,0.1788,0.01,3,False
